,HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,Distribution,Category,Value
5247,Dengue,All cases,Reported cases,N,2008,EU27_21,EU (without UK),524.0,Age-specific rate,Female,13.220677757717878
5248,Dengue,All cases,Reported cases,N,2008,EU27_UK_21,EU (with UK until 2019),530.0,Age-specific rate,Female,13.220677757717878
5255,Dengue,All cases,Reported cases,N,2008,IT,Italy,12.0,Age-specific rate,Female,13.220677757717878
5256,Dengue,All cases,Reported cases,N,2008,LT,Lithuania,0.0,Age-specific rate,Female,13.220677757717878
5257,Dengue,All cases,Reported cases,N,2008,LU,Luxembourg,0.0,Age-specific rate,Female,13.220677757717878
5258,Dengue,All cases,Reported cases,N,2008,LV,Latvia,0.0,Age-specific rate,Female,13.220677757717878
5259,Dengue,All cases,Reported cases,N,2008,MT,Malta,0.0,Age-specific rate,Female,13.220677757717878
5265,Dengue,All cases,Reported cases,N,2008,UK,United Kingdom,6.0,Age-specific rate,Female,13.220677757717878
5240,Dengue,All cases,Reported cases,N,2008,AT,Austria,0.0,Age-specific rate,Female,13.220677757717878
5241,Dengue,All cases,Reported cases,N,2008,BE,Belgium,60.0,Age-specific rate,Female,13.220677757717878
5242,Dengue,All cases,Reported cases,N,2008,CZ,Czechia,0.0,Age-specific rate,Female,13.220677757717878
5243,Dengue,All cases,Reported cases,N,2008,DE,Germany,273.0,Age-specific rate,Female,13.220677757717878
5249,Dengue,All cases,Reported cases,N,2008,EUEEA30_21,EU/EEA (without UK),524.0,Age-specific rate,Female,13.220677757717878
5250,Dengue,All cases,Reported cases,N,2008,EUEEAUK_21,EU/EEA (with UK until 2019),530.0,Age-specific rate,Female,13.220677757717878
5251,Dengue,All cases,Reported cases,N,2008,FI,Finland,35.0,Age-specific rate,Female,13.220677757717878
5252,Dengue,All cases,Reported cases,N,2008,FR,France,56.0,Age-specific rate,Female,13.220677757717878
17453,Dengue,Travel-associated cases,Age standardised rate,%,2008,UK,United Kingdom,38.72296870564878,Distribution by gender (travel associated cases),Male,50.0
17454,Dengue,Travel-associated cases,Age standardised rate,%,2008,UK,United Kingdom,38.72296870564878,Distribution by gender (travel associated cases),Female,50.0
17431,Dengue,Travel-associated cases,Age standardised rate,%,2008,SI,Slovenia,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
17432,Dengue,Travel-associated cases,Age standardised rate,%,2008,SI,Slovenia,38.72296870564878,Distribution by age (travel associated cases),5-14,0.0
17433,Dengue,Travel-associated cases,Age standardised rate,%,2008,SI,Slovenia,38.72296870564878,Distribution by age (travel associated cases),15-24,0.0
17447,Dengue,Travel-associated cases,Age standardised rate,%,2008,UK,United Kingdom,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
17448,Dengue,Travel-associated cases,Age standardised rate,%,2008,UK,United Kingdom,38.72296870564878,Distribution by age (travel associated cases),5-14,0.0
17449,Dengue,Travel-associated cases,Age standardised rate,%,2008,UK,United Kingdom,38.72296870564878,Distribution by age (travel associated cases),15-24,0.0
5260,Dengue,All cases,Reported cases,N,2008,PL,Poland,2.0,Age-specific rate,Female,13.220677757717878
5261,Dengue,All cases,Reported cases,N,2008,RO,Romania,1.0,Age-specific rate,Female,13.220677757717878
5262,Dengue,All cases,Reported cases,N,2008,SE,Sweden,73.0,Age-specific rate,Female,13.220677757717878
5263,Dengue,All cases,Reported cases,N,2008,SI,Slovenia,6.0,Age-specific rate,Female,13.220677757717878
5264,Dengue,All cases,Reported cases,N,2008,SK,Slovakia,0.0,Age-specific rate,Female,13.220677757717878
5244,Dengue,All cases,Reported cases,N,2008,EE,Estonia,0.0,Age-specific rate,Female,13.220677757717878
5245,Dengue,All cases,Reported cases,N,2008,EL,Greece,0.0,Age-specific rate,Female,13.220677757717878
5246,Dengue,All cases,Reported cases,N,2008,ES,Spain,0.0,Age-specific rate,Female,13.220677757717878
17437,Dengue,Travel-associated cases,Age standardised rate,%,2008,SI,Slovenia,38.72296870564878,Distribution by gender (travel associated cases),Male,0.0
17438,Dengue,Travel-associated cases,Age standardised rate,%,2008,SI,Slovenia,38.72296870564878,Distribution by gender (travel associated cases),Female,100.0
17439,Dengue,Travel-associated cases,Age standardised rate,%,2008,SK,Slovakia,38.72296870564878,Distribution by age (travel associated cases),0-4,13.220677757717878
17440,Dengue,Travel-associated cases,Age standardised rate,%,2008,SK,Slovakia,38.72296870564878,Distribution by age (travel associated cases),5-14,13.220677757717878
17441,Dengue,Travel-associated cases,Age standardised rate,%,2008,SK,Slovakia,38.72296870564878,Distribution by age (travel associated cases),15-24,13.220677757717878
17442,Dengue,Travel-associated cases,Age standardised rate,%,2008,SK,Slovakia,38.72296870564878,Distribution by age (travel associated cases),25-44,13.220677757717878
17443,Dengue,Travel-associated cases,Age standardised rate,%,2008,SK,Slovakia,38.72296870564878,Distribution by age (travel associated cases),45-64,13.220677757717878
17444,Dengue,Travel-associated cases,Age standardised rate,%,2008,SK,Slovakia,38.72296870564878,Distribution by age (travel associated cases),65+,13.220677757717878
17445,Dengue,Travel-associated cases,Age standardised rate,%,2008,SK,Slovakia,38.72296870564878,Distribution by gender (travel associated cases),Male,13.220677757717878
17446,Dengue,Travel-associated cases,Age standardised rate,%,2008,SK,Slovakia,38.72296870564878,Distribution by gender (travel associated cases),Female,13.220677757717878
17415,Dengue,Travel-associated cases,Age standardised rate,%,2008,RO,Romania,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
17416,Dengue,Travel-associated cases,Age standardised rate,%,2008,RO,Romania,38.72296870564878,Distribution by age (travel associated cases),5-14,0.0
17417,Dengue,Travel-associated cases,Age standardised rate,%,2008,RO,Romania,38.72296870564878,Distribution by age (travel associated cases),15-24,0.0
17450,Dengue,Travel-associated cases,Age standardised rate,%,2008,UK,United Kingdom,38.72296870564878,Distribution by age (travel associated cases),25-44,100.0
17451,Dengue,Travel-associated cases,Age standardised rate,%,2008,UK,United Kingdom,38.72296870564878,Distribution by age (travel associated cases),45-64,0.0
17452,Dengue,Travel-associated cases,Age standardised rate,%,2008,UK,United Kingdom,38.72296870564878,Distribution by age (travel associated cases),65+,0.0
17421,Dengue,Travel-associated cases,Age standardised rate,%,2008,RO,Romania,38.72296870564878,Distribution by gender (travel associated cases),Male,0.0
17422,Dengue,Travel-associated cases,Age standardised rate,%,2008,RO,Romania,38.72296870564878,Distribution by gender (travel associated cases),Female,100.0
17423,Dengue,Travel-associated cases,Age standardised rate,%,2008,SE,Sweden,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
17424,Dengue,Travel-associated cases,Age standardised rate,%,2008,SE,Sweden,38.72296870564878,Distribution by age (travel associated cases),5-14,4.10958904
17425,Dengue,Travel-associated cases,Age standardised rate,%,2008,SE,Sweden,38.72296870564878,Distribution by age (travel associated cases),15-24,17.80821917
17426,Dengue,Travel-associated cases,Age standardised rate,%,2008,SE,Sweden,38.72296870564878,Distribution by age (travel associated cases),25-44,36.98630136
17427,Dengue,Travel-associated cases,Age standardised rate,%,2008,SE,Sweden,38.72296870564878,Distribution by age (travel associated cases),45-64,31.50684931
17428,Dengue,Travel-associated cases,Age standardised rate,%,2008,SE,Sweden,38.72296870564878,Distribution by age (travel associated cases),65+,9.58904109
17429,Dengue,Travel-associated cases,Age standardised rate,%,2008,SE,Sweden,38.72296870564878,Distribution by gender (travel associated cases),Male,50.6849315
17430,Dengue,Travel-associated cases,Age standardised rate,%,2008,SE,Sweden,38.72296870564878,Distribution by gender (travel associated cases),Female,49.31506849
17399,Dengue,Travel-associated cases,Age standardised rate,%,2008,MT,Malta,38.72296870564878,Distribution by age (travel associated cases),0-4,13.220677757717878
17400,Dengue,Travel-associated cases,Age standardised rate,%,2008,MT,Malta,38.72296870564878,Distribution by age (travel associated cases),5-14,13.220677757717878
17401,Dengue,Travel-associated cases,Age standardised rate,%,2008,MT,Malta,38.72296870564878,Distribution by age (travel associated cases),15-24,13.220677757717878
17434,Dengue,Travel-associated cases,Age standardised rate,%,2008,SI,Slovenia,38.72296870564878,Distribution by age (travel associated cases),25-44,80.0
17435,Dengue,Travel-associated cases,Age standardised rate,%,2008,SI,Slovenia,38.72296870564878,Distribution by age (travel associated cases),45-64,20.0
17436,Dengue,Travel-associated cases,Age standardised rate,%,2008,SI,Slovenia,38.72296870564878,Distribution by age (travel associated cases),65+,0.0
17405,Dengue,Travel-associated cases,Age standardised rate,%,2008,MT,Malta,38.72296870564878,Distribution by gender (travel associated cases),Male,13.220677757717878
17406,Dengue,Travel-associated cases,Age standardised rate,%,2008,MT,Malta,38.72296870564878,Distribution by gender (travel associated cases),Female,13.220677757717878
17407,Dengue,Travel-associated cases,Age standardised rate,%,2008,PL,Poland,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
17408,Dengue,Travel-associated cases,Age standardised rate,%,2008,PL,Poland,38.72296870564878,Distribution by age (travel associated cases),5-14,0.0
17409,Dengue,Travel-associated cases,Age standardised rate,%,2008,PL,Poland,38.72296870564878,Distribution by age (travel associated cases),15-24,0.0
17410,Dengue,Travel-associated cases,Age standardised rate,%,2008,PL,Poland,38.72296870564878,Distribution by age (travel associated cases),25-44,100.0
17411,Dengue,Travel-associated cases,Age standardised rate,%,2008,PL,Poland,38.72296870564878,Distribution by age (travel associated cases),45-64,0.0
17412,Dengue,Travel-associated cases,Age standardised rate,%,2008,PL,Poland,38.72296870564878,Distribution by age (travel associated cases),65+,0.0
17413,Dengue,Travel-associated cases,Age standardised rate,%,2008,PL,Poland,38.72296870564878,Distribution by gender (travel associated cases),Male,50.0
17414,Dengue,Travel-associated cases,Age standardised rate,%,2008,PL,Poland,38.72296870564878,Distribution by gender (travel associated cases),Female,50.0
17383,Dengue,Travel-associated cases,Age standardised rate,%,2008,LU,Luxembourg,38.72296870564878,Distribution by age (travel associated cases),0-4,13.220677757717878
17384,Dengue,Travel-associated cases,Age standardised rate,%,2008,LU,Luxembourg,38.72296870564878,Distribution by age (travel associated cases),5-14,13.220677757717878
17385,Dengue,Travel-associated cases,Age standardised rate,%,2008,LU,Luxembourg,38.72296870564878,Distribution by age (travel associated cases),15-24,13.220677757717878
17418,Dengue,Travel-associated cases,Age standardised rate,%,2008,RO,Romania,38.72296870564878,Distribution by age (travel associated cases),25-44,100.0
17419,Dengue,Travel-associated cases,Age standardised rate,%,2008,RO,Romania,38.72296870564878,Distribution by age (travel associated cases),45-64,0.0
17420,Dengue,Travel-associated cases,Age standardised rate,%,2008,RO,Romania,38.72296870564878,Distribution by age (travel associated cases),65+,0.0
17389,Dengue,Travel-associated cases,Age standardised rate,%,2008,LU,Luxembourg,38.72296870564878,Distribution by gender (travel associated cases),Male,13.220677757717878
17390,Dengue,Travel-associated cases,Age standardised rate,%,2008,LU,Luxembourg,38.72296870564878,Distribution by gender (travel associated cases),Female,13.220677757717878
17391,Dengue,Travel-associated cases,Age standardised rate,%,2008,LV,Latvia,38.72296870564878,Distribution by age (travel associated cases),0-4,13.220677757717878
17392,Dengue,Travel-associated cases,Age standardised rate,%,2008,LV,Latvia,38.72296870564878,Distribution by age (travel associated cases),5-14,13.220677757717878
17393,Dengue,Travel-associated cases,Age standardised rate,%,2008,LV,Latvia,38.72296870564878,Distribution by age (travel associated cases),15-24,13.220677757717878
17394,Dengue,Travel-associated cases,Age standardised rate,%,2008,LV,Latvia,38.72296870564878,Distribution by age (travel associated cases),25-44,13.220677757717878
17395,Dengue,Travel-associated cases,Age standardised rate,%,2008,LV,Latvia,38.72296870564878,Distribution by age (travel associated cases),45-64,13.220677757717878
17396,Dengue,Travel-associated cases,Age standardised rate,%,2008,LV,Latvia,38.72296870564878,Distribution by age (travel associated cases),65+,13.220677757717878
17397,Dengue,Travel-associated cases,Age standardised rate,%,2008,LV,Latvia,38.72296870564878,Distribution by gender (travel associated cases),Male,13.220677757717878
17398,Dengue,Travel-associated cases,Age standardised rate,%,2008,LV,Latvia,38.72296870564878,Distribution by gender (travel associated cases),Female,13.220677757717878
17367,Dengue,Travel-associated cases,Age standardised rate,%,2008,IT,Italy,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
17368,Dengue,Travel-associated cases,Age standardised rate,%,2008,IT,Italy,38.72296870564878,Distribution by age (travel associated cases),5-14,0.0
17369,Dengue,Travel-associated cases,Age standardised rate,%,2008,IT,Italy,38.72296870564878,Distribution by age (travel associated cases),15-24,16.66666666
17402,Dengue,Travel-associated cases,Age standardised rate,%,2008,MT,Malta,38.72296870564878,Distribution by age (travel associated cases),25-44,13.220677757717878
17403,Dengue,Travel-associated cases,Age standardised rate,%,2008,MT,Malta,38.72296870564878,Distribution by age (travel associated cases),45-64,13.220677757717878
17404,Dengue,Travel-associated cases,Age standardised rate,%,2008,MT,Malta,38.72296870564878,Distribution by age (travel associated cases),65+,13.220677757717878
17373,Dengue,Travel-associated cases,Age standardised rate,%,2008,IT,Italy,38.72296870564878,Distribution by gender (travel associated cases),Male,33.33333333
17374,Dengue,Travel-associated cases,Age standardised rate,%,2008,IT,Italy,38.72296870564878,Distribution by gender (travel associated cases),Female,66.66666666
17375,Dengue,Travel-associated cases,Age standardised rate,%,2008,LT,Lithuania,38.72296870564878,Distribution by age (travel associated cases),0-4,13.220677757717878
17376,Dengue,Travel-associated cases,Age standardised rate,%,2008,LT,Lithuania,38.72296870564878,Distribution by age (travel associated cases),5-14,13.220677757717878
17377,Dengue,Travel-associated cases,Age standardised rate,%,2008,LT,Lithuania,38.72296870564878,Distribution by age (travel associated cases),15-24,13.220677757717878
17378,Dengue,Travel-associated cases,Age standardised rate,%,2008,LT,Lithuania,38.72296870564878,Distribution by age (travel associated cases),25-44,13.220677757717878
17379,Dengue,Travel-associated cases,Age standardised rate,%,2008,LT,Lithuania,38.72296870564878,Distribution by age (travel associated cases),45-64,13.220677757717878
17380,Dengue,Travel-associated cases,Age standardised rate,%,2008,LT,Lithuania,38.72296870564878,Distribution by age (travel associated cases),65+,13.220677757717878
17381,Dengue,Travel-associated cases,Age standardised rate,%,2008,LT,Lithuania,38.72296870564878,Distribution by gender (travel associated cases),Male,13.220677757717878
17382,Dengue,Travel-associated cases,Age standardised rate,%,2008,LT,Lithuania,38.72296870564878,Distribution by gender (travel associated cases),Female,13.220677757717878
17351,Dengue,Travel-associated cases,Age standardised rate,%,2008,HU,Hungary,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
17352,Dengue,Travel-associated cases,Age standardised rate,%,2008,HU,Hungary,38.72296870564878,Distribution by age (travel associated cases),5-14,0.0
17353,Dengue,Travel-associated cases,Age standardised rate,%,2008,HU,Hungary,38.72296870564878,Distribution by age (travel associated cases),15-24,16.66666666
